Name,Longitude,Latitude,Elevation_ft,Date,ppt_in
Location 2,-121.3931,37.775,10,3/9/2017,0
Location 2,-121.3931,37.775,10,3/10/2017,0
Location 2,-121.3931,37.775,10,3/11/2017,0
Location 2,-121.3931,37.775,10,3/12/2017,0
Location 2,-121.3931,37.775,10,3/13/2017,0
Location 2,-121.3931,37.775,10,3/14/2017,0
Location 2,-121.3931,37.775,10,3/15/2017,0
Location 2,-121.3931,37.775,10,3/16/2017,0
Location 2,-121.3931,37.775,10,3/17/2017,0
Location 2,-121.3931,37.775,10,3/18/2017,0
Location 2,-121.3931,37.775,10,3/19/2017,0
Location 2,-121.3931,37.775,10,3/20/2017,0.01
Location 2,-121.3931,37.775,10,3/21/2017,0.46
Location 2,-121.3931,37.775,10,3/22/2017,0.68
Location 2,-121.3931,37.775,10,3/23/2017,0.24
Location 2,-121.3931,37.775,10,3/24/2017,0
Location 2,-121.3931,37.775,10,3/25/2017,0.14
Location 2,-121.3931,37.775,10,3/26/2017,0
Location 2,-121.3931,37.775,10,3/27/2017,0.06
Location 2,-121.3931,37.775,10,3/28/2017,0
Location 2,-121.3931,37.775,10,3/29/2017,0
Location 2,-121.3931,37.775,10,3/30/2017,0
Location 2,-121.3931,37.775,10,3/31/2017,0
Location 2,-121.3931,37.775,10,4/1/2017,0
Location 2,-121.3931,37.775,10,4/2/2017,0
Location 2,-121.3931,37.775,10,4/3/2017,0
Location 2,-121.3931,37.775,10,4/4/2017,0
Location 2,-121.3931,37.775,10,4/5/2017,0
Location 2,-121.3931,37.775,10,4/6/2017,0
Location 2,-121.3931,37.775,10,4/7/2017,0.47
Location 2,-121.3931,37.775,10,4/8/2017,0.32
Location 2,-121.3931,37.775,10,4/9/2017,0.13
Location 2,-121.3931,37.775,10,4/10/2017,0
Location 2,-121.3931,37.775,10,4/11/2017,0
Location 2,-121.3931,37.775,10,4/12/2017,0
Location 2,-121.3931,37.775,10,4/13/2017,0.15
Location 2,-121.3931,37.775,10,4/14/2017,0.03
Location 2,-121.3931,37.775,10,4/15/2017,0
Location 2,-121.3931,37.775,10,4/16/2017,0
Location 2,-121.3931,37.775,10,4/17/2017,0.36
Location 2,-121.3931,37.775,10,4/18/2017,0.3
Location 2,-121.3931,37.775,10,4/19/2017,0.04
Location 2,-121.3931,37.775,10,4/20/2017,0.07
Location 2,-121.3931,37.775,10,4/21/2017,0
Location 2,-121.3931,37.775,10,4/22/2017,0
Location 2,-121.3931,37.775,10,4/23/2017,0
Location 2,-121.3931,37.775,10,4/24/2017,0
Location 2,-121.3931,37.775,10,4/25/2017,0
Location 2,-121.3931,37.775,10,4/26/2017,0
Location 2,-121.3931,37.775,10,4/27/2017,0
Location 2,-121.3931,37.775,10,4/28/2017,0
Location 2,-121.3931,37.775,10,4/29/2017,0
Location 2,-121.3931,37.775,10,4/30/2017,0
Location 2,-121.3931,37.775,10,5/1/2017,0
Location 2,-121.3931,37.775,10,5/2/2017,0
Location 2,-121.3931,37.775,10,5/3/2017,0
Location 2,-121.3931,37.775,10,5/4/2017,0
Location 2,-121.3931,37.775,10,5/5/2017,0
Location 2,-121.3931,37.775,10,5/6/2017,0
Location 2,-121.3931,37.775,10,5/7/2017,0
Location 2,-121.3931,37.775,10,5/8/2017,0
Location 2,-121.3931,37.775,10,5/9/2017,0
Location 2,-121.3931,37.775,10,5/10/2017,0
Location 2,-121.3931,37.775,10,5/11/2017,0
Location 2,-121.3931,37.775,10,5/12/2017,0
Location 2,-121.3931,37.775,10,5/13/2017,0
Location 2,-121.3931,37.775,10,5/14/2017,0
Location 2,-121.3931,37.775,10,5/15/2017,0
Location 2,-121.3931,37.775,10,5/16/2017,0
Location 2,-121.3931,37.775,10,5/17/2017,0
Location 2,-121.3931,37.775,10,5/18/2017,0
Location 2,-121.3931,37.775,10,5/19/2017,0
Location 2,-121.3931,37.775,10,5/20/2017,0
Location 2,-121.3931,37.775,10,5/21/2017,0
Location 2,-121.3931,37.775,10,5/22/2017,0
Location 2,-121.3931,37.775,10,5/23/2017,0
Location 2,-121.3931,37.775,10,5/24/2017,0
Location 2,-121.3931,37.775,10,5/25/2017,0
Location 2,-121.3931,37.775,10,5/26/2017,0
Location 2,-121.3931,37.775,10,5/27/2017,0
Location 2,-121.3931,37.775,10,5/28/2017,0
Location 2,-121.3931,37.775,10,5/29/2017,0
Location 2,-121.3931,37.775,10,5/30/2017,0
Location 2,-121.3931,37.775,10,5/31/2017,0.07
Location 2,-121.3931,37.775,10,6/1/2017,0
Location 2,-121.3931,37.775,10,6/2/2017,0
Location 2,-121.3931,37.775,10,6/3/2017,0
Location 2,-121.3931,37.775,10,6/4/2017,0
Location 2,-121.3931,37.775,10,6/5/2017,0
Location 2,-121.3931,37.775,10,6/6/2017,0
Location 2,-121.3931,37.775,10,6/7/2017,0
Location 2,-121.3931,37.775,10,6/8/2017,0
Location 2,-121.3931,37.775,10,6/9/2017,0.02
Location 2,-121.3931,37.775,10,6/10/2017,0
Location 2,-121.3931,37.775,10,6/11/2017,0
Location 2,-121.3931,37.775,10,6/12/2017,0.12
Location 2,-121.3931,37.775,10,6/13/2017,0
Location 2,-121.3931,37.775,10,6/14/2017,0
Location 2,-121.3931,37.775,10,6/15/2017,0
Location 2,-121.3931,37.775,10,6/16/2017,0
Location 2,-121.3931,37.775,10,6/17/2017,0
Location 2,-121.3931,37.775,10,6/18/2017,0
Location 2,-121.3931,37.775,10,6/19/2017,0
Location 2,-121.3931,37.775,10,6/20/2017,0
Location 2,-121.3931,37.775,10,6/21/2017,0
Location 2,-121.3931,37.775,10,6/22/2017,0
Location 2,-121.3931,37.775,10,6/23/2017,0
Location 2,-121.3931,37.775,10,6/24/2017,0
Location 2,-121.3931,37.775,10,6/25/2017,0
Location 2,-121.3931,37.775,10,6/26/2017,0
Location 2,-121.3931,37.775,10,6/27/2017,0
Location 2,-121.3931,37.775,10,6/28/2017,0
Location 2,-121.3931,37.775,10,6/29/2017,0
Location 2,-121.3931,37.775,10,6/30/2017,0
Location 2,-121.3931,37.775,10,7/1/2017,0
Location 2,-121.3931,37.775,10,7/2/2017,0
Location 2,-121.3931,37.775,10,7/3/2017,0
Location 2,-121.3931,37.775,10,7/4/2017,0
Location 2,-121.3931,37.775,10,7/5/2017,0
Location 2,-121.3931,37.775,10,7/6/2017,0
Location 2,-121.3931,37.775,10,7/7/2017,0
Location 2,-121.3931,37.775,10,7/8/2017,0
Location 2,-121.3931,37.775,10,7/9/2017,0
Location 2,-121.3931,37.775,10,7/10/2017,0
Location 2,-121.3931,37.775,10,7/11/2017,0
Location 2,-121.3931,37.775,10,7/12/2017,0
Location 2,-121.3931,37.775,10,7/13/2017,0
Location 2,-121.3931,37.775,10,7/14/2017,0
Location 2,-121.3931,37.775,10,7/15/2017,0
Location 2,-121.3931,37.775,10,7/16/2017,0
Location 2,-121.3931,37.775,10,7/17/2017,0
Location 2,-121.3931,37.775,10,7/18/2017,0
Location 2,-121.3931,37.775,10,7/19/2017,0
Location 2,-121.3931,37.775,10,7/20/2017,0
Location 2,-121.3931,37.775,10,7/21/2017,0
Location 2,-121.3931,37.775,10,7/22/2017,0
Location 2,-121.3931,37.775,10,7/23/2017,0
Location 2,-121.3931,37.775,10,7/24/2017,0
Location 2,-121.3931,37.775,10,7/25/2017,0
Location 2,-121.3931,37.775,10,7/26/2017,0
Location 2,-121.3931,37.775,10,7/27/2017,0
Location 2,-121.3931,37.775,10,7/28/2017,0
Location 2,-121.3931,37.775,10,7/29/2017,0
Location 2,-121.3931,37.775,10,7/30/2017,0
Location 2,-121.3931,37.775,10,7/31/2017,0
Location 2,-121.3931,37.775,10,8/1/2017,0
Location 2,-121.3931,37.775,10,8/2/2017,0
Location 2,-121.3931,37.775,10,8/3/2017,0
Location 2,-121.3931,37.775,10,8/4/2017,0
Location 2,-121.3931,37.775,10,8/5/2017,0
Location 2,-121.3931,37.775,10,8/6/2017,0
Location 2,-121.3931,37.775,10,8/7/2017,0
Location 2,-121.3931,37.775,10,8/8/2017,0
Location 2,-121.3931,37.775,10,8/9/2017,0
Location 2,-121.3931,37.775,10,8/10/2017,0
Location 2,-121.3931,37.775,10,8/11/2017,0
Location 2,-121.3931,37.775,10,8/12/2017,0
Location 2,-121.3931,37.775,10,8/13/2017,0
Location 2,-121.3931,37.775,10,8/14/2017,0
Location 2,-121.3931,37.775,10,8/15/2017,0
Location 2,-121.3931,37.775,10,8/16/2017,0
Location 2,-121.3931,37.775,10,8/17/2017,0
Location 2,-121.3931,37.775,10,8/18/2017,0
Location 2,-121.3931,37.775,10,8/19/2017,0
Location 2,-121.3931,37.775,10,8/20/2017,0
Location 2,-121.3931,37.775,10,8/21/2017,0
Location 2,-121.3931,37.775,10,8/22/2017,0
Location 2,-121.3931,37.775,10,8/23/2017,0
Location 2,-121.3931,37.775,10,8/24/2017,0
Location 2,-121.3931,37.775,10,8/25/2017,0
Location 2,-121.3931,37.775,10,8/26/2017,0
Location 2,-121.3931,37.775,10,8/27/2017,0
Location 2,-121.3931,37.775,10,8/28/2017,0
Location 2,-121.3931,37.775,10,8/29/2017,0
Location 2,-121.3931,37.775,10,8/30/2017,0
Location 2,-121.3931,37.775,10,8/31/2017,0
Location 2,-121.3931,37.775,10,9/1/2017,0
Location 2,-121.3931,37.775,10,9/2/2017,0
Location 2,-121.3931,37.775,10,9/3/2017,0
Location 2,-121.3931,37.775,10,9/4/2017,0
Location 2,-121.3931,37.775,10,9/5/2017,0
Location 2,-121.3931,37.775,10,9/6/2017,0
Location 2,-121.3931,37.775,10,9/7/2017,0
Location 2,-121.3931,37.775,10,9/8/2017,0
Location 2,-121.3931,37.775,10,9/9/2017,0
Location 2,-121.3931,37.775,10,9/10/2017,0
Location 2,-121.3931,37.775,10,9/11/2017,0
Location 2,-121.3931,37.775,10,9/12/2017,0
Location 2,-121.3931,37.775,10,9/13/2017,0
Location 2,-121.3931,37.775,10,9/14/2017,0
Location 2,-121.3931,37.775,10,9/15/2017,0
Location 2,-121.3931,37.775,10,9/16/2017,0
Location 2,-121.3931,37.775,10,9/17/2017,0
Location 2,-121.3931,37.775,10,9/18/2017,0
Location 2,-121.3931,37.775,10,9/19/2017,0
Location 2,-121.3931,37.775,10,9/20/2017,0
Location 2,-121.3931,37.775,10,9/21/2017,0
Location 2,-121.3931,37.775,10,9/22/2017,0
Location 2,-121.3931,37.775,10,9/23/2017,0
Location 2,-121.3931,37.775,10,9/24/2017,0
Location 2,-121.3931,37.775,10,9/25/2017,0
Location 2,-121.3931,37.775,10,9/26/2017,0
Location 2,-121.3931,37.775,10,9/27/2017,0
Location 2,-121.3931,37.775,10,9/28/2017,0
Location 2,-121.3931,37.775,10,9/29/2017,0
Location 2,-121.3931,37.775,10,9/30/2017,0
,,,,,
Location 3,-121.2931,37.775,16,10/1/2016,0
Location 3,-121.2931,37.775,16,10/2/2016,0
Location 3,-121.2931,37.775,16,10/3/2016,0.02
Location 3,-121.2931,37.775,16,10/4/2016,0
Location 3,-121.2931,37.775,16,10/5/2016,0
Location 3,-121.2931,37.775,16,10/6/2016,0
Location 3,-121.2931,37.775,16,10/7/2016,0
Location 3,-121.2931,37.775,16,10/8/2016,0
Location 3,-121.2931,37.775,16,10/9/2016,0
Location 3,-121.2931,37.775,16,10/10/2016,0
Location 3,-121.2931,37.775,16,10/11/2016,0
Location 3,-121.2931,37.775,16,10/12/2016,0
Location 3,-121.2931,37.775,16,10/13/2016,0
Location 3,-121.2931,37.775,16,10/14/2016,0
Location 3,-121.2931,37.775,16,10/15/2016,0.46
Location 3,-121.2931,37.775,16,10/16/2016,0.2
Location 3,-121.2931,37.775,16,10/17/2016,0.87
Location 3,-121.2931,37.775,16,10/18/2016,0
Location 3,-121.2931,37.775,16,10/19/2016,0
Location 3,-121.2931,37.775,16,10/20/2016,0
Location 3,-121.2931,37.775,16,10/21/2016,0
Location 3,-121.2931,37.775,16,10/22/2016,0
Location 3,-121.2931,37.775,16,10/23/2016,0
Location 3,-121.2931,37.775,16,10/24/2016,0
Location 3,-121.2931,37.775,16,10/25/2016,0.07
Location 3,-121.2931,37.775,16,10/26/2016,0.02
Location 3,-121.2931,37.775,16,10/27/2016,0
Location 3,-121.2931,37.775,16,10/28/2016,0.64
Location 3,-121.2931,37.775,16,10/29/2016,0.42
Location 3,-121.2931,37.775,16,10/30/2016,0
Location 3,-121.2931,37.775,16,10/31/2016,0.27
Location 3,-121.2931,37.775,16,11/1/2016,0.05
Location 3,-121.2931,37.775,16,11/2/2016,0
Location 3,-121.2931,37.775,16,11/3/2016,0
Location 3,-121.2931,37.775,16,11/4/2016,0
Location 3,-121.2931,37.775,16,11/5/2016,0
Location 3,-121.2931,37.775,16,11/6/2016,0
Location 3,-121.2931,37.775,16,11/7/2016,0
Location 3,-121.2931,37.775,16,11/8/2016,0
Location 3,-121.2931,37.775,16,11/9/2016,0
Location 3,-121.2931,37.775,16,11/10/2016,0
Location 3,-121.2931,37.775,16,11/11/2016,0
Location 3,-121.2931,37.775,16,11/12/2016,0
Location 3,-121.2931,37.775,16,11/13/2016,0
Location 3,-121.2931,37.775,16,11/14/2016,0
Location 3,-121.2931,37.775,16,11/15/2016,0
Location 3,-121.2931,37.775,16,11/16/2016,0
Location 3,-121.2931,37.775,16,11/17/2016,0
Location 3,-121.2931,37.775,16,11/18/2016,0
Location 3,-121.2931,37.775,16,11/19/2016,0
Location 3,-121.2931,37.775,16,11/20/2016,0.4
Location 3,-121.2931,37.775,16,11/21/2016,0.25
Location 3,-121.2931,37.775,16,11/22/2016,0
Location 3,-121.2931,37.775,16,11/23/2016,0.08
Location 3,-121.2931,37.775,16,11/24/2016,0
Location 3,-121.2931,37.775,16,11/25/2016,0
Location 3,-121.2931,37.775,16,11/26/2016,0
Location 3,-121.2931,37.775,16,11/27/2016,0.46
Location 3,-121.2931,37.775,16,11/28/2016,0.06
Location 3,-121.2931,37.775,16,11/29/2016,0
Location 3,-121.2931,37.775,16,11/30/2016,0
Location 3,-121.2931,37.775,16,12/1/2016,0
Location 3,-121.2931,37.775,16,12/2/2016,0
Location 3,-121.2931,37.775,16,12/3/2016,0
Location 3,-121.2931,37.775,16,12/4/2016,0
Location 3,-121.2931,37.775,16,12/5/2016,0
Location 3,-121.2931,37.775,16,12/6/2016,0
Location 3,-121.2931,37.775,16,12/7/2016,0
Location 3,-121.2931,37.775,16,12/8/2016,0.22
Location 3,-121.2931,37.775,16,12/9/2016,0.04
Location 3,-121.2931,37.775,16,12/10/2016,0.06
Location 3,-121.2931,37.775,16,12/11/2016,0.31
Location 3,-121.2931,37.775,16,12/12/2016,0.02
Location 3,-121.2931,37.775,16,12/13/2016,0
Location 3,-121.2931,37.775,16,12/14/2016,0.01
Location 3,-121.2931,37.775,16,12/15/2016,0
Location 3,-121.2931,37.775,16,12/16/2016,0.63
Location 3,-121.2931,37.775,16,12/17/2016,0
Location 3,-121.2931,37.775,16,12/18/2016,0
Location 3,-121.2931,37.775,16,12/19/2016,0
Location 3,-121.2931,37.775,16,12/20/2016,0
Location 3,-121.2931,37.775,16,12/21/2016,0
Location 3,-121.2931,37.775,16,12/22/2016,0
Location 3,-121.2931,37.775,16,12/23/2016,0.06
Location 3,-121.2931,37.775,16,12/24/2016,0.56
Location 3,-121.2931,37.775,16,12/25/2016,0
Location 3,-121.2931,37.775,16,12/26/2016,0
Location 3,-121.2931,37.775,16,12/27/2016,0
Location 3,-121.2931,37.775,16,12/28/2016,0
Location 3,-121.2931,37.775,16,12/29/2016,0
Location 3,-121.2931,37.775,16,12/30/2016,0
Location 3,-121.2931,37.775,16,12/31/2016,0.02
Location 3,-121.2931,37.775,16,1/1/2017,0.06
Location 3,-121.2931,37.775,16,1/2/2017,0
Location 3,-121.2931,37.775,16,1/3/2017,0.15
Location 3,-121.2931,37.775,16,1/4/2017,0.65
Location 3,-121.2931,37.775,16,1/5/2017,0.47
Location 3,-121.2931,37.775,16,1/6/2017,0
Location 3,-121.2931,37.775,16,1/7/2017,0.27
Location 3,-121.2931,37.775,16,1/8/2017,0.62
Location 3,-121.2931,37.775,16,1/9/2017,0.7
Location 3,-121.2931,37.775,16,1/10/2017,0.39
Location 3,-121.2931,37.775,16,1/11/2017,1.21
Location 3,-121.2931,37.775,16,1/12/2017,0.11
Location 3,-121.2931,37.775,16,1/13/2017,0.07
Location 3,-121.2931,37.775,16,1/14/2017,0
Location 3,-121.2931,37.775,16,1/15/2017,0
Location 3,-121.2931,37.775,16,1/16/2017,0
Location 3,-121.2931,37.775,16,1/17/2017,0
Location 3,-121.2931,37.775,16,1/18/2017,0.06
Location 3,-121.2931,37.775,16,1/19/2017,0.76
Location 3,-121.2931,37.775,16,1/20/2017,0.47
Location 3,-121.2931,37.775,16,1/21/2017,0.4
Location 3,-121.2931,37.775,16,1/22/2017,0.25
Location 3,-121.2931,37.775,16,1/23/2017,0.55
Location 3,-121.2931,37.775,16,1/24/2017,0.1
Location 3,-121.2931,37.775,16,1/25/2017,0
Location 3,-121.2931,37.775,16,1/26/2017,0
Location 3,-121.2931,37.775,16,1/27/2017,0
Location 3,-121.2931,37.775,16,1/28/2017,0
Location 3,-121.2931,37.775,16,1/29/2017,0
Location 3,-121.2931,37.775,16,1/30/2017,0
Location 3,-121.2931,37.775,16,1/31/2017,0
Location 3,-121.2931,37.775,16,2/1/2017,0
Location 3,-121.2931,37.775,16,2/2/2017,0.14
Location 3,-121.2931,37.775,16,2/3/2017,0.14
Location 3,-121.2931,37.775,16,2/4/2017,0.27
Location 3,-121.2931,37.775,16,2/5/2017,0
Location 3,-121.2931,37.775,16,2/6/2017,0.23
Location 3,-121.2931,37.775,16,2/7/2017,0.83
Location 3,-121.2931,37.775,16,2/8/2017,0.39
Location 3,-121.2931,37.775,16,2/9/2017,0.1
Location 3,-121.2931,37.775,16,2/10/2017,0.95
Location 3,-121.2931,37.775,16,2/11/2017,0.16
Location 3,-121.2931,37.775,16,2/12/2017,0
Location 3,-121.2931,37.775,16,2/13/2017,0
Location 3,-121.2931,37.775,16,2/14/2017,0
Location 3,-121.2931,37.775,16,2/15/2017,0
Location 3,-121.2931,37.775,16,2/16/2017,0.03
Location 3,-121.2931,37.775,16,2/17/2017,0.12
Location 3,-121.2931,37.775,16,2/18/2017,0.12
Location 3,-121.2931,37.775,16,2/19/2017,0.03
Location 3,-121.2931,37.775,16,2/20/2017,0.54
Location 3,-121.2931,37.775,16,2/21/2017,0.93
Location 3,-121.2931,37.775,16,2/22/2017,0.26
Location 3,-121.2931,37.775,16,2/23/2017,0
Location 3,-121.2931,37.775,16,2/24/2017,0
Location 3,-121.2931,37.775,16,2/25/2017,0
Location 3,-121.2931,37.775,16,2/26/2017,0
Location 3,-121.2931,37.775,16,2/27/2017,0
Location 3,-121.2931,37.775,16,2/28/2017,0
Location 3,-121.2931,37.775,16,3/1/2017,0
Location 3,-121.2931,37.775,16,3/2/2017,0
Location 3,-121.2931,37.775,16,3/3/2017,0
Location 3,-121.2931,37.775,16,3/4/2017,0
Location 3,-121.2931,37.775,16,3/5/2017,0.14
Location 3,-121.2931,37.775,16,3/6/2017,0.06
Location 3,-121.2931,37.775,16,3/7/2017,0.01
Location 3,-121.2931,37.775,16,3/8/2017,0
Location 3,-121.2931,37.775,16,3/9/2017,0
Location 3,-121.2931,37.775,16,3/10/2017,0
Location 3,-121.2931,37.775,16,3/11/2017,0
Location 3,-121.2931,37.775,16,3/12/2017,0
Location 3,-121.2931,37.775,16,3/13/2017,0
Location 3,-121.2931,37.775,16,3/14/2017,0
Location 3,-121.2931,37.775,16,3/15/2017,0
Location 3,-121.2931,37.775,16,3/16/2017,0
Location 3,-121.2931,37.775,16,3/17/2017,0
Location 3,-121.2931,37.775,16,3/18/2017,0
Location 3,-121.2931,37.775,16,3/19/2017,0
Location 3,-121.2931,37.775,16,3/20/2017,0
Location 3,-121.2931,37.775,16,3/21/2017,0.46
Location 3,-121.2931,37.775,16,3/22/2017,0.69
Location 3,-121.2931,37.775,16,3/23/2017,0.3
Location 3,-121.2931,37.775,16,3/24/2017,0
Location 3,-121.2931,37.775,16,3/25/2017,0.15
Location 3,-121.2931,37.775,16,3/26/2017,0
Location 3,-121.2931,37.775,16,3/27/2017,0.06
Location 3,-121.2931,37.775,16,3/28/2017,0
Location 3,-121.2931,37.775,16,3/29/2017,0
Location 3,-121.2931,37.775,16,3/30/2017,0
Location 3,-121.2931,37.775,16,3/31/2017,0
Location 3,-121.2931,37.775,16,4/1/2017,0
Location 3,-121.2931,37.775,16,4/2/2017,0
Location 3,-121.2931,37.775,16,4/3/2017,0
Location 3,-121.2931,37.775,16,4/4/2017,0
Location 3,-121.2931,37.775,16,4/5/2017,0
Location 3,-121.2931,37.775,16,4/6/2017,0
Location 3,-121.2931,37.775,16,4/7/2017,0.47
Location 3,-121.2931,37.775,16,4/8/2017,0.32
Location 3,-121.2931,37.775,16,4/9/2017,0.14
Location 3,-121.2931,37.775,16,4/10/2017,0
Location 3,-121.2931,37.775,16,4/11/2017,0
Location 3,-121.2931,37.775,16,4/12/2017,0
Location 3,-121.2931,37.775,16,4/13/2017,0.16
Location 3,-121.2931,37.775,16,4/14/2017,0.05
Location 3,-121.2931,37.775,16,4/15/2017,0
Location 3,-121.2931,37.775,16,4/16/2017,0
Location 3,-121.2931,37.775,16,4/17/2017,0.36
Location 3,-121.2931,37.775,16,4/18/2017,0.32
Location 3,-121.2931,37.775,16,4/19/2017,0.05
Location 3,-121.2931,37.775,16,4/20/2017,0.06
Location 3,-121.2931,37.775,16,4/21/2017,0
Location 3,-121.2931,37.775,16,4/22/2017,0
Location 3,-121.2931,37.775,16,4/23/2017,0
Location 3,-121.2931,37.775,16,4/24/2017,0
Location 3,-121.2931,37.775,16,4/25/2017,0
Location 3,-121.2931,37.775,16,4/26/2017,0
Location 3,-121.2931,37.775,16,4/27/2017,0
Location 3,-121.2931,37.775,16,4/28/2017,0
Location 3,-121.2931,37.775,16,4/29/2017,0
Location 3,-121.2931,37.775,16,4/30/2017,0
Location 3,-121.2931,37.775,16,5/1/2017,0
Location 3,-121.2931,37.775,16,5/2/2017,0
Location 3,-121.2931,37.775,16,5/3/2017,0
Location 3,-121.2931,37.775,16,5/4/2017,0
Location 3,-121.2931,37.775,16,5/5/2017,0
Location 3,-121.2931,37.775,16,5/6/2017,0
Location 3,-121.2931,37.775,16,5/7/2017,0
Location 3,-121.2931,37.775,16,5/8/2017,0
Location 3,-121.2931,37.775,16,5/9/2017,0
Location 3,-121.2931,37.775,16,5/10/2017,0
Location 3,-121.2931,37.775,16,5/11/2017,0
Location 3,-121.2931,37.775,16,5/12/2017,0
Location 3,-121.2931,37.775,16,5/13/2017,0
Location 3,-121.2931,37.775,16,5/14/2017,0
Location 3,-121.2931,37.775,16,5/15/2017,0
Location 3,-121.2931,37.775,16,5/16/2017,0
Location 3,-121.2931,37.775,16,5/17/2017,0
Location 3,-121.2931,37.775,16,5/18/2017,0
Location 3,-121.2931,37.775,16,5/19/2017,0
Location 3,-121.2931,37.775,16,5/20/2017,0
Location 3,-121.2931,37.775,16,5/21/2017,0
Location 3,-121.2931,37.775,16,5/22/2017,0
Location 3,-121.2931,37.775,16,5/23/2017,0
Location 3,-121.2931,37.775,16,5/24/2017,0
Location 3,-121.2931,37.775,16,5/25/2017,0
Location 3,-121.2931,37.775,16,5/26/2017,0
Location 3,-121.2931,37.775,16,5/27/2017,0
Location 3,-121.2931,37.775,16,5/28/2017,0
Location 3,-121.2931,37.775,16,5/29/2017,0
Location 3,-121.2931,37.775,16,5/30/2017,0
Location 3,-121.2931,37.775,16,5/31/2017,0.07
Location 3,-121.2931,37.775,16,6/1/2017,0.01
Location 3,-121.2931,37.775,16,6/2/2017,0
Location 3,-121.2931,37.775,16,6/3/2017,0
Location 3,-121.2931,37.775,16,6/4/2017,0
Location 3,-121.2931,37.775,16,6/5/2017,0
Location 3,-121.2931,37.775,16,6/6/2017,0
Location 3,-121.2931,37.775,16,6/7/2017,0
Location 3,-121.2931,37.775,16,6/8/2017,0
Location 3,-121.2931,37.775,16,6/9/2017,0.02
Location 3,-121.2931,37.775,16,6/10/2017,0
Location 3,-121.2931,37.775,16,6/11/2017,0
Location 3,-121.2931,37.775,16,6/12/2017,0.11
Location 3,-121.2931,37.775,16,6/13/2017,0
Location 3,-121.2931,37.775,16,6/14/2017,0
Location 3,-121.2931,37.775,16,6/15/2017,0
Location 3,-121.2931,37.775,16,6/16/2017,0
Location 3,-121.2931,37.775,16,6/17/2017,0
Location 3,-121.2931,37.775,16,6/18/2017,0
Location 3,-121.2931,37.775,16,6/19/2017,0
Location 3,-121.2931,37.775,16,6/20/2017,0
Location 3,-121.2931,37.775,16,6/21/2017,0
Location 3,-121.2931,37.775,16,6/22/2017,0
Location 3,-121.2931,37.775,16,6/23/2017,0
Location 3,-121.2931,37.775,16,6/24/2017,0
Location 3,-121.2931,37.775,16,6/25/2017,0
Location 3,-121.2931,37.775,16,6/26/2017,0
Location 3,-121.2931,37.775,16,6/27/2017,0
Location 3,-121.2931,37.775,16,6/28/2017,0
Location 3,-121.2931,37.775,16,6/29/2017,0
Location 3,-121.2931,37.775,16,6/30/2017,0
Location 3,-121.2931,37.775,16,7/1/2017,0
Location 3,-121.2931,37.775,16,7/2/2017,0
Location 3,-121.2931,37.775,16,7/3/2017,0
Location 3,-121.2931,37.775,16,7/4/2017,0
Location 3,-121.2931,37.775,16,7/5/2017,0
Location 3,-121.2931,37.775,16,7/6/2017,0
Location 3,-121.2931,37.775,16,7/7/2017,0
Location 3,-121.2931,37.775,16,7/8/2017,0
Location 3,-121.2931,37.775,16,7/9/2017,0
Location 3,-121.2931,37.775,16,7/10/2017,0
Location 3,-121.2931,37.775,16,7/11/2017,0
Location 3,-121.2931,37.775,16,7/12/2017,0
Location 3,-121.2931,37.775,16,7/13/2017,0
Location 3,-121.2931,37.775,16,7/14/2017,0
Location 3,-121.2931,37.775,16,7/15/2017,0
Location 3,-121.2931,37.775,16,7/16/2017,0
Location 3,-121.2931,37.775,16,7/17/2017,0
Location 3,-121.2931,37.775,16,7/18/2017,0
Location 3,-121.2931,37.775,16,7/19/2017,0
Location 3,-121.2931,37.775,16,7/20/2017,0
Location 3,-121.2931,37.775,16,7/21/2017,0
Location 3,-121.2931,37.775,16,7/22/2017,0
Location 3,-121.2931,37.775,16,7/23/2017,0
Location 3,-121.2931,37.775,16,7/24/2017,0
Location 3,-121.2931,37.775,16,7/25/2017,0
Location 3,-121.2931,37.775,16,7/26/2017,0
Location 3,-121.2931,37.775,16,7/27/2017,0
Location 3,-121.2931,37.775,16,7/28/2017,0
Location 3,-121.2931,37.775,16,7/29/2017,0
Location 3,-121.2931,37.775,16,7/30/2017,0
Location 3,-121.2931,37.775,16,7/31/2017,0
Location 3,-121.2931,37.775,16,8/1/2017,0
Location 3,-121.2931,37.775,16,8/2/2017,0
Location 3,-121.2931,37.775,16,8/3/2017,0
Location 3,-121.2931,37.775,16,8/4/2017,0
